
  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
2025-03-25 20:17:44 [http-nio-8081-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpMediaTypeNotSupportedException: Content-Type 'text/plain;charset=UTF-8' is not supported]
2025-03-25 20:55:22 [http-nio-8081-exec-7] INFO  c.z.c.controller.EchoController - Received request on port 8081: {test=request}
2025-03-25 20:55:23 [http-nio-8081-exec-9] INFO  c.z.c.controller.EchoController - Received request on port 8081: {test=request}
2025-03-25 20:55:23 [http-nio-8081-exec-8] INFO  c.z.c.controller.EchoController - Received request on port 8081: {test=request}
2025-03-25 20:57:04 [http-nio-8081-exec-1] INFO  c.z.c.controller.EchoController - Received request on port 8081: {test=request}
2025-03-25 20:57:25 [http-nio-8081-exec-5] INFO  c.z.c.controller.EchoController - Received request on port 8081
2025-03-25 20:57:25 [http-nio-8081-exec-4] INFO  c.z.c.controller.EchoController - Received request on port 8081
2025-03-25 20:57:26 [http-nio-8081-exec-6] INFO  c.z.c.controller.EchoController - Received request on port 8081
2025-03-25 20:57:26 [http-nio-8081-exec-7] INFO  c.z.c.controller.EchoController - Received request on port 8081
2025-03-25 20:57:27 [http-nio-8081-exec-9] INFO  c.z.c.controller.EchoController - Received request on port 8081
2025-03-25 20:57:27 [http-nio-8081-exec-8] INFO  c.z.c.controller.EchoController - Received request on port 8081
2025-03-25 20:57:37 [http-nio-8081-exec-10] INFO  c.z.c.controller.EchoController - Received request on port 8081
2025-03-25 20:57:45 [http-nio-8081-exec-1] INFO  c.z.c.controller.EchoController - Received request on port 8081: {test=request}
2025-03-25 20:57:46 [http-nio-8081-exec-2] INFO  c.z.c.controller.EchoController - Received request on port 8081: {test=request}
2025-03-25 20:57:47 [http-nio-8081-exec-3] INFO  c.z.c.controller.EchoController - Received request on port 8081: {test=request}
2025-03-25 21:01:18 [http-nio-8081-exec-6] INFO  c.z.c.controller.EchoController - Received request on port 8081: {test=request}
2025-03-25 21:05:15 [http-nio-8081-exec-9] INFO  c.z.c.controller.EchoController - Received request on port 8081: {test=request}
2025-03-25 21:05:23 [http-nio-8081-exec-10] INFO  c.z.c.controller.EchoController - Received request on port 8081: {test=request}
2025-03-25 21:05:24 [http-nio-8081-exec-1] INFO  c.z.c.controller.EchoController - Received request on port 8081: {test=request}
2025-03-25 21:37:16 [http-nio-8081-exec-3] INFO  c.z.c.controller.EchoController - Received request on port 8081: {test=request}
2025-03-25 21:37:30 [http-nio-8081-exec-4] INFO  c.z.c.controller.EchoController - Received request on port 8081: {test=request}
2025-03-25 21:37:32 [http-nio-8081-exec-6] INFO  c.z.c.controller.EchoController - Received request on port 8081: {test=request}
2025-03-25 21:43:24 [http-nio-8081-exec-8] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:43:24 [http-nio-8081-exec-9] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:43:24 [http-nio-8081-exec-10] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:43:24 [http-nio-8081-exec-5] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:43:24 [http-nio-8081-exec-7] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:43:24 [http-nio-8081-exec-6] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:43:24 [http-nio-8081-exec-2] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:43:24 [http-nio-8081-exec-1] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:43:24 [http-nio-8081-exec-3] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:43:24 [http-nio-8081-exec-4] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:51:48 [http-nio-8081-exec-9] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910708.N, id=2}
2025-03-25 21:51:48 [http-nio-8081-exec-10] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910708.N, id=3}
2025-03-25 21:51:49 [http-nio-8081-exec-7] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910709.N, id=5}
2025-03-25 21:51:49 [http-nio-8081-exec-6] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910709.N, id=6}
2025-03-25 21:51:49 [http-nio-8081-exec-2] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910709.N, id=7}
2025-03-25 21:51:49 [http-nio-8081-exec-5] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910709.N, id=8}
2025-03-25 21:51:49 [http-nio-8081-exec-8] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910709.N, id=9}
2025-03-25 21:51:49 [http-nio-8081-exec-1] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910709.N, id=10}
2025-03-25 21:51:49 [http-nio-8081-exec-3] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910709.N, id=11}
2025-03-25 21:51:49 [http-nio-8081-exec-4] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910709.N, id=13}
2025-03-25 21:51:49 [http-nio-8081-exec-9] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910709.N, id=14}
2025-03-25 21:51:49 [http-nio-8081-exec-10] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910709.N, id=15}
2025-03-25 21:51:49 [http-nio-8081-exec-7] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910709.N, id=16}
2025-03-25 21:51:49 [http-nio-8081-exec-6] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910709.N, id=19}
2025-03-25 21:51:49 [http-nio-8081-exec-2] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910709.N, id=20}
2025-03-25 21:51:49 [http-nio-8081-exec-5] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910709.N, id=21}
2025-03-25 21:51:49 [http-nio-8081-exec-8] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910709.N, id=22}
2025-03-25 21:51:49 [http-nio-8081-exec-1] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910709.N, id=24}
2025-03-25 21:51:50 [http-nio-8081-exec-3] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910710.N, id=25}
2025-03-25 21:51:50 [http-nio-8081-exec-4] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910710.N, id=26}
2025-03-25 21:51:50 [http-nio-8081-exec-9] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910710.N, id=27}
2025-03-25 21:51:50 [http-nio-8081-exec-10] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910710.N, id=28}
2025-03-25 21:51:50 [http-nio-8081-exec-7] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910710.N, id=29}
2025-03-25 21:51:50 [http-nio-8081-exec-6] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910710.N, id=30}
2025-03-25 21:52:07 [http-nio-8081-exec-5] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910727.N, id=2}
2025-03-25 21:52:08 [http-nio-8081-exec-8] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910727.N, id=3}
2025-03-25 21:52:09 [http-nio-8081-exec-1] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910729.N, id=27}
2025-03-25 21:52:09 [http-nio-8081-exec-3] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910729.N, id=29}
2025-03-25 21:52:09 [http-nio-8081-exec-4] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910729.N, id=30}
2025-03-25 21:52:28 [http-nio-8081-exec-10] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910748.N, id=3}
2025-03-25 21:52:28 [http-nio-8081-exec-7] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910748.N, id=4}
2025-03-25 21:52:28 [http-nio-8081-exec-6] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910748.N, id=5}
2025-03-25 21:52:28 [http-nio-8081-exec-2] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910748.N, id=6}
2025-03-25 21:52:28 [http-nio-8081-exec-5] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910748.N, id=8}
2025-03-25 21:52:28 [http-nio-8081-exec-8] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910748.N, id=9}
2025-03-25 21:52:29 [http-nio-8081-exec-1] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910749.N, id=11}
2025-03-25 21:52:29 [http-nio-8081-exec-3] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910749.N, id=14}
2025-03-25 21:52:29 [http-nio-8081-exec-4] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910749.N, id=15}
2025-03-25 21:52:29 [http-nio-8081-exec-9] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910749.N, id=16}
2025-03-25 21:52:29 [http-nio-8081-exec-10] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910749.N, id=17}
2025-03-25 21:52:29 [http-nio-8081-exec-7] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910749.N, id=18}
2025-03-25 21:52:29 [http-nio-8081-exec-6] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910749.N, id=19}
2025-03-25 21:52:29 [http-nio-8081-exec-2] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910749.N, id=20}
2025-03-25 21:52:29 [http-nio-8081-exec-5] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910749.N, id=21}
2025-03-25 21:52:29 [http-nio-8081-exec-8] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910749.N, id=22}
2025-03-25 21:52:29 [http-nio-8081-exec-1] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910749.N, id=23}
2025-03-25 21:52:29 [http-nio-8081-exec-3] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910749.N, id=24}
2025-03-25 21:52:29 [http-nio-8081-exec-4] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910749.N, id=25}
2025-03-25 21:52:29 [http-nio-8081-exec-9] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910749.N, id=26}
2025-03-25 21:52:29 [http-nio-8081-exec-10] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910749.N, id=27}
2025-03-25 21:52:29 [http-nio-8081-exec-7] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910749.N, id=28}
2025-03-25 21:52:55 [http-nio-8081-exec-2] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910775.N, id=2}
2025-03-25 21:52:56 [http-nio-8081-exec-5] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910776.N, id=29}
2025-03-25 21:53:20 [http-nio-8081-exec-1] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910800.N, id=3}
2025-03-25 21:53:20 [http-nio-8081-exec-3] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910800.N, id=5}
2025-03-25 21:53:20 [http-nio-8081-exec-4] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910800.N, id=7}
2025-03-25 21:53:20 [http-nio-8081-exec-9] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910800.N, id=8}
2025-03-25 21:53:20 [http-nio-8081-exec-10] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910800.N, id=9}
2025-03-25 21:53:20 [http-nio-8081-exec-7] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910800.N, id=10}
2025-03-25 21:53:20 [http-nio-8081-exec-6] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910800.N, id=11}
2025-03-25 21:53:20 [http-nio-8081-exec-2] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910800.N, id=12}
2025-03-25 21:53:20 [http-nio-8081-exec-5] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910800.N, id=15}
2025-03-25 21:53:20 [http-nio-8081-exec-8] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910800.N, id=18}
2025-03-25 21:53:20 [http-nio-8081-exec-1] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910800.N, id=20}
2025-03-25 21:53:20 [http-nio-8081-exec-3] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910800.N, id=21}
2025-03-25 21:53:20 [http-nio-8081-exec-4] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910800.N, id=23}
2025-03-25 21:53:20 [http-nio-8081-exec-9] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910800.N, id=24}
2025-03-25 21:53:20 [http-nio-8081-exec-10] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910800.N, id=25}
2025-03-25 21:53:20 [http-nio-8081-exec-7] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910800.N, id=26}
2025-03-25 21:53:21 [http-nio-8081-exec-6] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910800.N, id=27}
2025-03-25 21:53:21 [http-nio-8081-exec-2] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910801.N, id=28}
2025-03-25 21:53:21 [http-nio-8081-exec-5] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20, timestamp=1742910801.N, id=30}
2025-03-25 21:55:37 [http-nio-8081-exec-1] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:55:37 [http-nio-8081-exec-3] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:55:37 [http-nio-8081-exec-4] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:55:37 [http-nio-8081-exec-9] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:55:37 [http-nio-8081-exec-10] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:55:37 [http-nio-8081-exec-7] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:55:37 [http-nio-8081-exec-6] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:55:37 [http-nio-8081-exec-2] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:55:37 [http-nio-8081-exec-5] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:55:37 [http-nio-8081-exec-8] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:57:51 [http-nio-8081-exec-1] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:57:52 [http-nio-8081-exec-3] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:58:03 [http-nio-8081-exec-9] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:58:03 [http-nio-8081-exec-10] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:58:03 [http-nio-8081-exec-7] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:58:07 [http-nio-8081-exec-6] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:58:07 [http-nio-8081-exec-5] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:58:07 [http-nio-8081-exec-2] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:58:21 [http-nio-8081-exec-1] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:58:21 [http-nio-8081-exec-1] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:58:21 [http-nio-8081-exec-4] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:58:21 [http-nio-8081-exec-10] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:58:21 [http-nio-8081-exec-9] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:26 [http-nio-8081-exec-3] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:26 [http-nio-8081-exec-8] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:26 [http-nio-8081-exec-9] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:26 [http-nio-8081-exec-4] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:26 [http-nio-8081-exec-1] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:26 [http-nio-8081-exec-10] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:26 [http-nio-8081-exec-5] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:26 [http-nio-8081-exec-6] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:26 [http-nio-8081-exec-2] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:26 [http-nio-8081-exec-7] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:31 [http-nio-8081-exec-9] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:31 [http-nio-8081-exec-4] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:31 [http-nio-8081-exec-3] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:31 [http-nio-8081-exec-1] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
